row_index,cluster,x,y
704,3,21.0521,-7.705678
706,0,8.905622,2.0585577
707,0,5.770078,-2.0141363
708,3,29.29411,0.0188562
709,3,28.857176,-7.8292165
711,3,22.027203,27.565714
715,3,24.36677,34.29167
718,3,35.691074,48.84966
721,3,20.929409,-20.287064
722,3,39.08291,29.236107
723,3,57.5394,-7.606021
724,0,13.489847,3.608284
726,3,18.6,14.649595
727,0,13.071916,2.6608179
728,3,21.759369,22.478525
729,3,36.858665,36.035458
730,3,31.84093,7.8238482
731,3,36.849403,-9.596889
732,3,46.143986,-0.013541818
735,3,53.066902,31.695385
736,0,13.875273,-7.411192
740,3,36.747868,18.38482
744,3,52.82126,11.825688
745,0,13.888458,-4.68016
746,3,29.31451,5.5432954
747,3,32.52889,6.439388
749,3,37.465225,-11.559903
750,0,-2.6684735,2.742434
751,3,21.789883,-2.7674823
752,3,7.3725076,48.85069
753,3,36.816765,32.83168
755,3,-0.26277986,21.396694
756,3,0.72062075,21.679768
757,0,-7.5501027,32.729084
758,3,27.339573,18.723381
760,3,42.45369,16.050943
762,3,17.485878,56.63079
763,0,71.85212,-12.76006
764,3,24.221254,-0.48731816
765,3,26.522701,29.960012
766,3,50.845337,15.09427
769,3,21.967121,41.942577
770,3,2.6034932,7.015242
771,3,16.38269,37.017986
772,3,43.178875,16.994091
773,3,5.931527,10.417171
774,3,11.055004,18.526047
780,3,-0.9933111,18.149366
782,3,17.568602,5.8326497
783,3,23.752707,3.324557
784,3,28.427507,26.7236
786,3,-5.1719747,33.940105
787,3,-5.18811,33.920067
788,3,23.992283,18.71538
789,3,21.983751,19.90254
790,3,50.15793,-4.2133646
795,3,18.50422,-9.101836
796,0,24.70975,1.8304715
797,3,-2.2418435,25.02903
798,3,17.28046,-0.3929929
799,3,57.632767,15.494312
800,3,27.832226,20.694952
802,3,16.661774,-9.773738
804,3,44.82243,32.07217
805,3,7.571946,4.1029234
806,3,9.164878,18.684275
808,0,67.53928,-8.645678
810,3,30.616146,-4.8297696
811,3,52.471863,3.7718148
812,3,27.315363,-8.817815
814,3,31.379627,15.894541
815,3,10.092637,49.777107
821,3,21.133202,32.521843
823,0,62.81547,-9.899622
825,0,14.4423275,-6.3579073
826,0,14.441969,-6.3578625
827,0,14.442339,-6.357953
828,3,9.144384,42.77872
829,3,26.437462,6.966479
835,3,31.355236,37.619793
836,3,36.94131,-1.2526964
837,3,15.063385,60.61393
838,3,21.821804,5.185219
840,0,12.99725,-8.497609
841,3,16.188293,49.36465
842,3,-11.039475,23.428322
843,3,14.987672,-5.9194055
845,3,44.61414,7.362923
851,3,14.7010145,4.1118164
853,3,32.095016,25.607725
854,3,15.100177,53.498123
855,3,18.243841,40.274914
857,3,38.249905,39.79231
858,3,2.5062962,7.7889795
861,3,53.53704,32.857754
865,3,25.89922,32.11003
866,3,14.120084,6.688062
867,0,14.149219,-7.7698097
868,3,28.000343,-7.3067045
870,3,21.86938,16.616608
871,3,53.119946,7.5128164
872,3,32.76902,5.889381
874,3,19.127203,-15.0153675
876,3,19.127491,-15.014846
879,3,47.58556,15.007059
880,3,25.81075,36.814598
881,0,4.8598833,8.949311
882,3,33.516987,38.46626
883,0,-0.91655475,50.413258
884,3,4.222819,52.828136
888,0,65.00556,-13.773819
889,3,8.903724,52.307888
890,3,1.6021942,48.35212
891,3,31.981108,9.6165085
892,3,20.41821,38.945827
893,3,17.171373,40.02731
894,3,15.387793,48.439495
895,3,35.313267,46.743217
896,3,25.901716,10.049869
900,3,57.011925,7.6022005
901,3,53.127365,21.42064
902,3,23.70568,-12.469619
903,0,6.815988,-4.266142
910,3,27.648027,13.933182
911,3,6.3430634,31.022448
912,3,1.6857506,34.31774
914,3,21.324259,52.050526
915,3,14.300414,51.913033
916,3,12.758349,-8.972907
918,3,34.733425,-11.505705
920,3,42.298378,21.106012
921,0,28.500237,38.10497
922,3,33.87169,-1.3028405
923,3,16.163534,-0.11844806
924,3,20.589247,35.08357
925,3,0.6441836,6.6973996
929,3,33.199043,9.121453
931,3,27.775076,17.630945
932,3,5.683224,25.582365
934,3,13.012297,10.256693
935,3,8.269436,21.102518
936,3,19.072676,16.421808
937,3,9.970729,15.301618
938,3,24.392952,-20.5667
939,3,31.392227,19.468628
940,3,51.826702,5.53827
943,3,67.04835,-14.083336
944,3,19.32281,3.7434468
945,3,0.69828135,19.081146
946,0,66.02989,-12.939948
950,3,22.032675,16.505966
951,3,18.536072,20.445131
954,3,56.783443,29.406448
955,3,20.939548,67.49624
957,3,1.4211348,18.337793
958,3,17.142048,69.82802
959,3,38.067272,39.681892
960,3,28.00619,14.5262985
961,3,25.302795,45.145954
964,3,-4.1769123,12.556257
965,3,34.554886,17.298409
966,3,29.77795,5.196438
968,3,30.566057,3.3002791
970,3,14.90551,18.339891
972,3,19.310753,32.291588
973,3,16.584084,60.02983
975,3,24.13768,-11.027406
978,3,27.476,44.030205
980,3,3.6060917,29.848635
982,3,13.380969,10.298171
983,3,49.840786,17.845474
987,3,15.712802,2.7973948
988,0,7.472455,0.72869426
989,3,34.250065,37.487377
991,3,36.816494,45.603195
993,3,33.651283,14.227493
994,3,30.551329,14.253224
998,3,15.243073,14.497442
999,3,32.547237,38.566444
1000,3,29.826021,19.94057
1001,3,29.826021,19.94057
1002,3,29.826021,19.94057
1004,3,29.826021,19.94057
1006,3,14.6151085,46.37452
1008,3,14.233586,12.567479
1010,3,27.75605,-1.4549787
1012,3,39.128986,35.518673
1013,3,39.096733,35.50021
1014,3,35.820057,37.76334
1016,3,-0.9223295,9.805485
1022,3,18.898342,23.459244
1023,3,12.68759,6.3788705
1024,3,-4.1329713,14.281249
1025,3,-4.796897,10.06416
1026,3,39.53216,17.32517
1028,3,41.9627,4.289652
1029,3,9.353825,9.672358
1030,3,34.211075,-8.763142
1032,3,10.030834,23.454214
1034,3,33.254055,39.202717
1036,3,12.311946,13.2485695
1049,3,26.134306,-6.985802
1051,3,31.301432,21.647558
1053,3,18.155699,57.88954
1056,3,27.390049,7.542399
1058,3,47.32965,-0.7765057
1059,3,30.39307,31.574495
1060,3,33.717216,40.92806
1061,3,13.373287,3.8770893
1062,3,26.854603,-4.901299
1066,3,30.43401,5.1866035
1067,3,15.630144,59.048992
1068,3,18.015953,54.30325
1069,3,36.842728,22.35341
1072,0,4.7808313,2.293222
1075,3,35.639244,-6.188803
1076,3,17.950703,55.004185
1077,3,29.075418,12.699474
1078,3,20.598633,16.821596
1079,3,16.510008,54.10699
1080,3,31.580181,-2.1693735
1082,3,8.229909,53.751553
1083,3,14.40506,8.274548
1084,3,30.902008,6.7848673
1085,3,44.84405,19.218561
1087,3,40.643158,14.366979
1088,3,59.83486,-11.204684
1089,0,71.496895,-13.469327
1091,3,22.376396,25.809158
1092,3,22.375326,25.809122
1093,3,22.289423,25.866173
1094,3,22.282803,25.864952
1098,3,44.782017,17.754478
1099,3,48.216507,-10.123737
1100,3,13.325846,7.387792
1101,3,73.16905,-8.389477
1103,3,32.303284,26.690105
1104,3,35.40038,29.882929
1106,3,45.95114,-15.072021
1107,3,45.95114,-15.072021
1112,3,45.95114,-15.072021
1113,3,45.95114,-15.072021
1115,3,45.95114,-15.072021
1116,3,45.95114,-15.072021
1117,3,45.95114,-15.072021
1118,3,45.95114,-15.072021
1119,3,45.95114,-15.072021
1124,3,29.41737,34.812542
1125,3,-2.6917243,22.30292
1127,3,38.98216,9.984329
1129,3,60.9437,17.589441
1130,3,24.548477,-1.9481711
1131,3,32.806232,28.343313
1132,0,73.30279,-10.2388315
1133,3,6.8888454,18.061445
1135,0,9.146139,20.613224
1140,0,9.625761,-9.555512
1142,3,15.473317,8.46665
1143,3,23.859835,36.223026
1144,3,17.867643,18.462343
1146,3,11.797521,58.159264
1148,3,10.536522,5.5577273
1150,0,1.3786829,5.377227
1151,0,1.4389509,5.403316
1152,3,32.57464,39.444855
1153,3,-3.9669192,36.073532
1154,3,-3.9669192,36.073532
1155,3,-3.9671528,36.07232
1158,3,-3.9669192,36.073532
1159,3,-3.9669192,36.073532
1163,3,15.9134655,68.51764
1164,3,32.38602,4.217134
1165,0,69.81123,-9.672828
1166,3,56.96328,0.5220523
1167,3,20.54308,68.92016
1168,0,34.134804,-5.819413
1169,3,31.301805,-18.768438
1170,3,29.638063,13.942874
1174,3,36.149147,16.87138
1175,3,28.80651,2.6118827
1178,3,8.381308,-3.5998404
1179,3,8.381229,-3.599957
1180,3,36.51977,10.9817295
1181,3,33.167007,17.535324
1182,3,18.296608,68.82575
1183,3,22.00534,-2.7985163
1184,3,4.3135023,10.058306
1187,3,50.064735,-1.4255693
1188,3,26.308092,1.9900486
1191,3,51.735996,-2.797643
1192,3,22.857021,37.428555
1193,3,23.53254,4.4712567
1194,3,8.443528,-13.830524
1195,3,8.44349,-13.830539
1197,3,33.65733,3.9360127
1199,3,5.3858795,3.8810613
1202,3,4.684766,32.842556
1204,0,7.5207515,-0.6032125
1205,0,71.94824,-7.9929676
1207,3,5.6019583,33.247437
1209,0,2.6427958,-3.6427357
1210,3,4.127366,33.49829
1211,3,2.318086,34.95904
1213,0,4.474297,33.245678
1214,3,6.989373,27.705261
1215,3,2.2473397,34.449932
1217,0,5.6840277,31.631622
1220,3,16.797316,55.804893
1222,3,62.0914,18.134548
1223,0,73.680695,-12.370824
1224,3,34.894096,2.7825048
1228,3,37.250973,-4.219138
1230,3,55.761364,2.090569
1231,3,16.988739,55.545742
1232,3,3.2471366,32.394928
1233,3,4.253108,31.110672
1236,3,21.112446,-19.924286
1237,3,57.88435,14.85988
1238,3,48.27867,13.4506035
1240,3,39.62308,37.348003
1244,3,9.588108,10.743863
1246,0,-15.935671,5.8918114
1251,3,25.38267,-7.553659
1252,3,46.752544,19.23134
1254,3,39.794773,38.763382
1255,3,25.999931,-5.5234356
1257,3,33.814083,41.222073
1258,3,35.955563,37.689064
1259,3,35.836246,37.97799
1260,3,39.538486,34.58603
1262,3,28.191402,-12.370444
1263,3,27.92717,2.0828438
1264,3,25.678473,15.242377
1265,3,16.75323,70.66205
1266,3,23.693853,13.39685
1269,3,15.188046,1.676219
1270,3,27.799864,-7.0285635
1272,3,40.069153,37.944916
1273,3,-2.6344173,31.350933
1274,3,55.170856,24.373484
1275,3,21.349312,40.253696
1276,3,28.66674,43.490547
1277,3,25.64124,39.47865
1278,3,19.746847,41.689285
1279,3,36.77324,50.496998
1280,3,4.8391438,2.486007
1282,3,37.764034,9.662253
1284,3,4.632717,21.49844
1285,3,4.8965435,13.065514
1286,3,4.2022877,13.918674
1287,3,43.700695,16.461182
1288,3,35.8615,-11.001042
1289,3,35.925194,-11.15518
1290,3,2.6654763,36.11405
1291,3,44.773136,18.553946
1292,3,39.623936,1.255829
1293,3,51.173428,9.743347
1294,3,51.25808,9.6913805
1295,3,51.22317,9.7190695
1299,0,12.132306,-5.8748155
1300,0,12.021125,-5.8317237
1301,0,12.127253,-5.8710656
1302,3,16.261786,20.21914
1303,3,25.312325,26.414072
1304,0,22.886053,-8.984983
1305,0,-0.84715325,6.283263
1307,3,17.948168,-10.544047
1308,3,8.896361,12.816765
1312,3,45.70528,15.88424
1314,3,37.100334,10.087467
1315,3,50.177017,-4.2804265
1316,3,20.459557,1.0608616
1320,3,28.956375,16.16891
1321,3,41.763824,7.7383394
1322,3,35.694008,-10.899346
1324,3,50.58218,-2.2604122
1325,3,21.321375,5.952109
1326,3,10.860994,3.8640578
1327,0,6.2323637,13.169641
1328,3,35.656883,30.022032
1330,3,22.52648,38.177002
1332,3,32.573597,33.071274
1334,3,25.665277,-9.560159
1336,3,43.343124,5.367008
1337,3,36.667492,5.8498893
1338,3,45.93953,10.686471
1339,3,15.024742,4.636777
1341,3,52.465836,-3.0262258
1343,3,29.502764,14.468221
1345,3,33.23139,33.793816
1346,3,9.831443,-3.5998988
1348,3,20.048588,21.99092
1349,3,18.143076,4.1597056
1350,3,29.127863,35.58946
1351,3,16.983263,21.183247
1352,3,17.723768,21.043146
1353,3,17.555378,21.056555
1354,3,16.359404,21.029669
1355,3,17.202974,21.09633
1356,3,16.358044,21.079351
1357,3,7.417239,16.573587
1359,3,13.841716,52.749786
1360,3,9.613901,53.983658
1362,3,56.467896,25.07075
1365,0,4.6712694,-4.6564837
1366,4,-41.938908,29.688446
1370,3,30.580978,-3.645037
1371,3,32.843235,21.881351
1374,3,16.556234,49.469986
1377,3,9.783297,2.709652
1380,3,42.248455,34.57812
1381,3,21.331697,12.347842
1382,3,58.327454,30.333046
1383,3,37.84156,4.509761
1386,3,-5.698944,21.079401
1387,3,51.836277,23.549843
1388,0,70.8363,-9.747841
1389,3,10.706161,58.119106
1390,3,44.90732,36.18263
1391,3,28.28869,8.777648
1392,3,34.57375,13.710699
1393,3,56.721348,5.0482035
1394,3,31.77131,32.62283
1397,3,43.786587,-0.15612245
1398,3,3.2957695,-26.465975
1399,3,4.1485076,20.59882
1400,0,5.5324063,-1.6741478
1403,0,0.11074998,1.2435789
1404,0,0.11080546,1.2435844
1405,0,0.11076392,1.2435906
1406,0,0.11080283,1.2436156
1407,0,0.11082667,1.2436328
1408,3,23.148708,29.219173
1409,3,38.018856,6.891076
1413,3,3.4859118,17.331028
1414,3,19.937637,10.425134
1415,0,7.250548,-1.3156395
1416,3,30.31728,-2.4763129
1417,3,28.535372,28.713728
1418,3,43.92341,19.622723
1419,0,12.983445,22.007885
1421,3,25.508768,1.109569
1422,3,40.456886,0.27315167
1423,3,30.359974,24.160196
1424,0,6.038874,14.625949
1426,3,38.772507,11.658516
1429,3,23.003323,59.296688
1430,3,42.266903,37.120094
1432,3,28.499949,5.2811446
1435,3,48.19733,32.55442
1437,3,32.573032,-3.5189736
1438,3,28.086113,-4.9087043
1439,3,31.214746,16.204319
1441,3,0.7564553,20.487358
1443,3,18.32917,-11.4814
1444,0,16.221296,-10.938524
1445,3,41.507942,-11.672279
1446,3,-0.099220455,44.87137
1447,3,38.88884,49.612125
1449,3,12.554886,-3.5564928
1450,3,60.385826,10.492702
1452,3,27.60077,39.090305
1457,3,22.91873,14.336332
1458,0,71.40271,-6.844965
1460,3,15.841317,12.614962
1461,3,22.114471,2.126629
1462,3,16.968412,15.48985
1463,3,38.932262,16.429207
1464,3,19.794159,18.682589
1465,3,60.708675,6.869896
1467,3,31.139624,-11.573917
1468,3,26.443014,26.40698
1469,3,45.780556,12.67751
1470,3,13.877732,3.6734238
1472,3,27.677414,8.132659
1473,3,11.650999,-2.291365
1477,3,60.56778,-0.82123125
1478,3,60.562733,-0.8218223
1479,3,60.587883,-0.9024675
1480,3,60.587814,-0.9024687
1481,3,23.429129,11.845985
1482,3,16.521727,58.28799
1483,3,34.800728,25.741085
1485,3,24.152596,15.414022
1486,3,43.58145,-10.0276165
1488,3,31.640448,31.14025
1489,3,19.881765,68.72686
1491,3,5.785711,-16.194523
1492,0,63.939342,-11.50103
1494,3,5.785711,-16.194523
1496,3,57.462906,15.761034
1497,3,20.037275,57.902874
1498,0,-6.7779536,3.995902
1500,3,17.36242,60.397152
1501,3,56.496273,32.000034
1503,3,26.677952,-12.098636
1505,0,8.065686,-7.453777
1507,0,15.021733,-1.8658943
1509,3,37.536167,28.887056
